number,name,link,image,position,club,birthplace,height,mv,age
70,Mustafa Yagci,935400,https://img.a.transfermarkt.technology/portrait/big/935400-1632614509.jpg,Centre-Forward,Erbaaspor,Tokat,184,,19
21,Mümin Uyar,935401,https://img.a.transfermarkt.technology/portrait/big/935401-1639595590.png,Central Midfield,Zonguldak Kömürspor,Samsun,180,,21
,Emirhan Aktas,935407,https://img.a.transfermarkt.technology/portrait/big/935407-1642975107.jpg,Left Winger,Sancaktepe FK,İstanbul,177,,19
,Mehmet Akif Tüci,935408,https://img.a.transfermarkt.technology/portrait/big/935408-1632664901.jpg,Right-Back,Sancaktepe FK,İstanbul,176,,19
,Can Kilic,935417,https://img.a.transfermarkt.technology/portrait/big/935417-1659740379.png,Left Winger,Firat Üniversitesi GSK,Elazığ,173,,20
,Yusufhan Isik,935419,https://img.a.transfermarkt.technology/portrait/big/935419-1659740870.png,Left-Back,Firat Üniversitesi GSK,Elazığ,183,,21
,Can Samet Papatya,935452,https://img.a.transfermarkt.technology/portrait/big/935452-1640214045.jpg,Left Winger,Budaklar Genclik Spor Kulübü,Sakarya,180,,21
,Ihsan Efe Calis,935453,,Goalkeeper,Düzcespor Youth,Düzce,186,,19
,Kamil Güney,935454,https://img.a.transfermarkt.technology/portrait/big/935454-1637535710.png,Defensive Midfield,Düzcespor,Düzce,172,,20
,Mert Mentese,935455,https://img.a.transfermarkt.technology/portrait/big/935455-1640200428.png,Left Winger,Yunus Emre Belediye Spor,Trabzon,,,23
,Cengiz Tiren,935470,https://img.a.transfermarkt.technology/portrait/big/935470-1639507573.jpg,Centre-Forward,Viven Bornova FK,Aydın,188,,22
53,Maksut Pune,935472,https://img.a.transfermarkt.technology/portrait/big/935472-1662230793.jpg,Centre-Back,Darica Genclerbirligi,Rize,190,,19
96,Emir Ali Demlikoglu,935553,https://img.a.transfermarkt.technology/portrait/big/935553-1631719005.jpeg,Goalkeeper,Usak Spor,İzmir,195,,18
23,Halil Cicek,935556,https://img.a.transfermarkt.technology/portrait/big/935556-1660988161.jpg,Attacking Midfield,Zonguldak Kömürspor,İstanbul,,,18
27,Toprak Arvin Gürbüz,935776,https://img.a.transfermarkt.technology/portrait/big/935776-1635364348.jpg,Right Winger,Mardin 1969 Spor Youth,Mardin,179,,17
,Muhammed Fatih Ardic,935794,,midfield,Adanaspor U19,Adana,,,19
33,Emircan Kaya,935892,https://img.a.transfermarkt.technology/portrait/big/935892-1655961854.jpg,Right-Back,Ceyhan Spor,Adana,175,,19
,Selahattin Diyadin,935979,,Left-Back,,Trabzon,,,72
,Salih Gürel,935988,,Goalkeeper,,,,,
9,Diyar Kaba,936400,https://img.a.transfermarkt.technology/portrait/big/936400-1638523284.jpeg,Centre-Forward,Siirt Il Özel Idaresi Spor,Van,,50000,18
,Adem Kutsal,937259,,Goalkeeper,,Karabük,,,64
,Hüseyin Karakiraz,937260,,Defender,,İstanbul,,,65
,Altug Colakyan,937261,,Defender,,İstanbul,,,56
,Seckin Acar,937262,,midfield,,Kastamonu,,,63
,Aydin Cetinkaya,937263,,midfield,,İstanbul,,,62
,Nizamettin Yasar,937275,,attack,,Tekirdağ,,,59
,Efe Sayhan,937419,https://img.a.transfermarkt.technology/portrait/big/937419-1662662568.png,Attacking Midfield,Pendikspor U19,İstanbul,176,,17
,Ömer Gülmez,937421,,Attacking Midfield,Eyüpspor U19,İstanbul,,,19
,Ömer Gül,937460,https://img.a.transfermarkt.technology/portrait/big/937460-1663428102.jpeg,Right Winger,Diyarbekir Spor,İstanbul,,,19
73,Batuhan Nizam,937463,,midfield,Bergama Belediyespor,Aydın,,,20
,Erdem Cakaltarla,937467,https://img.a.transfermarkt.technology/portrait/big/937467-1661353513.png,Goalkeeper,Bandirmaspor,Eskişehir,,25000,18
,Gökay Özer,937497,https://img.a.transfermarkt.technology/portrait/big/937497-1638824519.png,Left-Back,,İzmir,175,25000,20
,Rasin Gürcan,937570,,Second Striker,,İzmir,,,69
,Hidir Aytekin,937733,https://img.a.transfermarkt.technology/portrait/big/937733-1661266644.jpg,Centre-Back,Iskenderunspor,Hatay,187,,19
,Sedat Gezer,938220,,Left-Back,,Samsun,,,67
,Ayhan Dogu,938229,,Left Winger,,İstanbul,,,71
,Naci Sönmez,938235,,Left Winger,,Sivas,,,77
,Selahattin Elbay,938242,,Left Winger,,Sivas,,,77
,Recai Cicek,938266,,midfield,,Samsun,,,67
,Oktay Erül,938270,,Centre-Back,,İstanbul,,,68
,Ergün Baydar,938274,,Centre-Back,,Ankara,,,73
,Rifat Usta,938338,,Sweeper,,Giresun,,,79
,Cazip Sezer,938351,,Centre-Back,,Giresun,,,68
,Mahmut Ince,938611,,Defender,,Sivas,,,75
,Ali Saka,939034,,Right-Back,,Sakarya,,,70
,Acun,939035,,Centre-Forward,,Sinop,,,82
,Sami Tali,939036,,Right Winger,,Rize,,,77
,Hakki Tomac,939037,,Right-Back,,Samsun,,,80
,Tekin Üstündag,939038,,Goalkeeper,,Samsun,,,77
,Sendogan Cakmaker,939039,,Left-Back,,Samsun,,,75
,Nihat Serceme,939040,,Right Winger,,Erzurum,,,
,Ömer Kuranel,939041,,Right-Back,,Samsun,,,71
,Hamdi Tezol,939042,,Left Winger,,Samsun,,,81
,Aktay Atilla,939113,,Sweeper,,Manisa,,,83
,Ege Baran Sahillioglu,939487,https://img.a.transfermarkt.technology/portrait/big/939487-1632758571.jpg,Goalkeeper,Esenler Erokspor,İstanbul,190,,20
17,Abdullah Icen,940052,https://img.a.transfermarkt.technology/portrait/big/940052-1632856396.jpg,Centre-Forward,Elazigspor,Elazığ,184,,20
,Turhan Bayraktutan,940326,,Attacking Midfield,,İstanbul,,,90
,Alperen Duman,940426,,Goalkeeper,Giresunspor U19,Kayseri,,,18
40,Cagan Yilmazer,940427,,Goalkeeper,Trabzonspor U19,Trabzon,,,18
39,Emir Keskin,940428,https://img.a.transfermarkt.technology/portrait/big/940428-1632918048.jpeg,Goalkeeper,Trabzonspor U19,Trabzon,,,18
33,Gökdeniz Kazaz,940429,https://img.a.transfermarkt.technology/portrait/big/940429-1632918462.jpeg,Defensive Midfield,Trabzonspor U19,Trabzon,,,18
18,Anil Türkmen,940493,https://img.a.transfermarkt.technology/portrait/big/940493-1632918167.jpeg,Centre-Back,Trabzonspor U19,Trabzon,,,18
16,Oguz Colak,940494,https://img.a.transfermarkt.technology/portrait/big/940494-1632918251.jpeg,Centre-Back,Trabzonspor U19,Trabzon,,,18
19,Rüzgar Eser Bostan,940495,https://img.a.transfermarkt.technology/portrait/big/940495-1632918356.jpeg,Left-Back,Trabzonspor U19,Trabzon,,,18
23,Caner Uzun,940540,,Right-Back,Trabzonspor U19,Trabzon,,,18
22,Efe Günel,940544,,Left-Back,Trabzonspor U19,Trabzon,,,18
25,Mustafa Pinarci,940545,https://img.a.transfermarkt.technology/portrait/big/940545-1635871374.jpeg,Central Midfield,Trabzonspor U19,Kütahya,,,18
27,Salih Sebetci,940583,https://img.a.transfermarkt.technology/portrait/big/940583-1632918548.jpeg,Defensive Midfield,Trabzonspor U19,Trabzon,,,18
,Gökhan Özcelik,941334,https://img.a.transfermarkt.technology/portrait/big/941334-1637007972.jpg,Left Winger,Bursa Dogugücü Spor,Bursa,172,,21
,Halil Ibrahim Ucar,941335,https://img.a.transfermarkt.technology/portrait/big/941335-1661619501.png,Goalkeeper,Ofspor,Tokat,190,,18
,Nurettin Terzi,942900,,Central Midfield,,Rize,,,92
,Bülent Hasgönüllü,942901,,attack,,Manisa,,,65
,Ercan Budinli,942902,,Goalkeeper,,İzmir,,,64
,Ali Yesilyurt,942939,,Centre-Back,Galatasaray SK U19,İstanbul,,,17
,Ali Turap Bülbül,942940,https://img.a.transfermarkt.technology/portrait/big/942940-1653163256.jpeg,Right-Back,Galatasaray SK U19,Düzce,179,,17
,Davut Ucak,944321,,Defender,,Adana,,,70
,Seref Kar,945440,,midfield,,Zonguldak,,,68
,Hasan Gül,946847,,midfield,,Ordu,,,58
,Sakir Yilmaz,946848,,midfield,,Ordu,,,62
,Haydar Bayrak,946849,,Left Winger,,Trabzon,,,66
,Ömer Kilictas,946851,,Defender,,Ordu,,,58
,Uygur Aydin,946884,,Attacking Midfield,,Bitlis,,,53
56,Muhammed Arif Soysal,946930,https://img.a.transfermarkt.technology/portrait/big/946930-1634481899.jpg,Goalkeeper,Siirt Il Özel Idaresi Spor,Siirt,183,,23
4,Burak Bozbey,946977,https://img.a.transfermarkt.technology/portrait/big/946977-1661793659.png,Centre-Back,Bayburt Özel Idare Spor,Bursa,184,10000,19
,Ali Uzunhasanoglu,946998,,Goalkeeper,,Rize,,,62
,Ömer Fatih Sayan,947010,,Defender,,Afyonkarahisar,,,56
8,Berke Acan,947019,https://img.a.transfermarkt.technology/portrait/big/947019-1644793854.png,Central Midfield,Catalcaspor,İstanbul,168,,19
83,Emircan Aytekin,947025,https://img.a.transfermarkt.technology/portrait/big/947025-1656794200.jpeg,Attacking Midfield,Artvin Hopaspor,Bursa,179,,18
,Selahattin Sefa Yazar,947030,https://img.a.transfermarkt.technology/portrait/big/947030-1659049496.jpg,midfield,Hendek Spor,Sakarya,,,18
,Muzaffer Demir,947089,,Defender,,Adıyaman,,,60
,Ender Özden,947090,,midfield,,Yalova,,,55
,Yalcin Patlar,947117,,Defender,,Eskişehir,,,56
,Ünsal Cakir,947118,,attack,,Ordu,,,56
,Ali Tiryaki,947119,,midfield,,Bursa,,,58
,Ismail Dünya,947120,,Defender,,Eskişehir,,,54
,Dilek Uzan,947121,,midfield,,İzmir,,,56
,Tarik Halit Karsavuran,947122,,Defender,,İstanbul,,,64
,Alpaslan Saygon,947657,,midfield,,İzmir,,,57
,Kerim Tanriver,947658,,Right Winger,,Samsun,,,58
,Senol Uysal,947672,,Centre-Forward,,Antalya,,,54
,Mehmet Orman,947865,,midfield,,İstanbul,,,70
6,Tolga Keskin,948289,https://img.a.transfermarkt.technology/portrait/big/948289-1662230832.jpg,Central Midfield,Darica Genclerbirligi,Kocaeli,170,,20
,Ferhat Durmus,948291,https://img.a.transfermarkt.technology/portrait/big/948291-1635543494.png,Centre-Forward,68 Aksaray Belediye Spor,Ağrı,190,,19
,Yunus Derman Sarcan,948335,https://img.a.transfermarkt.technology/portrait/big/948335-1652050125.png,Defensive Midfield,,Siirt,,,18
,Abdurrahman Balur,948336,https://img.a.transfermarkt.technology/portrait/big/948336-1634850944.jpg,midfield,Esmekaya Sultanhani Spor,Adana,,,21
,Enes Öbüz,948338,https://img.a.transfermarkt.technology/portrait/big/948338-1639935049.jpg,Defensive Midfield,,Siirt,,,23
,Hidir Bilek,948556,,Centre-Forward,,Elazığ,,,74
,Inanc Gürbüz,948581,,Centre-Forward,Galatasaray SK U19,İstanbul,,,17
21,Yusufhan Calik,948653,https://img.a.transfermarkt.technology/portrait/big/948653-1661507331.png,Left Winger,Nigde Anadolu FK,Kayseri,174,,19
23,Ahmet Eren Özcelep,948670,https://img.a.transfermarkt.technology/portrait/big/948670-1652130647.jpg,Goalkeeper,Yomra Spor,Trabzon,191,,19
,Hamit Hakan Sahiner,948679,https://img.a.transfermarkt.technology/portrait/big/948679-1652122961.png,Central Midfield,Yomra Spor,Gümüşhane,175,,20
75,Berat Erdogan,948690,https://img.a.transfermarkt.technology/portrait/big/948690-1662236031.jpg,Centre-Forward,Darica Genclerbirligi,Kocaeli,195,,19
,Erkan Pekel,948921,,Goalkeeper,,İstanbul,,,56
,Ferat Karaoglu,948922,,Centre-Back,,Kirklareli,,,54
,Semih Alakus,948923,,attack,,Kirklareli,,,58
,Yusuf Kizildag,948924,,midfield,,Kahramanmaraş,,,56
,Cemil Kenar,948925,,attack,,İstanbul,,,60
,Murat Demirel,948962,,Defender,,İstanbul,,,53
,Metin Coskuntuna,948963,,Defender,,İstanbul,,,51
,Aziz Saglam,949046,,Defender,,Afyonkarahisar,,,55
,Sabri Canbuldu,949047,,Defender,,İzmir,,,59
,Salih Kurucuk,949048,,attack,,İzmir,,,59
,Ibrahim Tugaltay,949049,,attack,,İzmir,,,56
,Mevlüt Okumus,949051,,Goalkeeper,,İstanbul,,,50
,Utku Aydin,949052,https://img.a.transfermarkt.technology/portrait/big/949052-1637869979.jpg,Goalkeeper,Edirnespor,Edirne,194,,19
11,Ibrahim Gümüs,949053,https://img.a.transfermarkt.technology/portrait/big/949053-1637864204.jpg,Left Winger,Edirnespor Youth,Edirne,176,,17
,Emirhan Subasi,949054,https://img.a.transfermarkt.technology/portrait/big/949054-1637877243.jpg,Centre-Back,Yalovaspor,Kocaeli,184,,21
,Bülent Gürbüz,949401,,Centre-Back,,Manisa,,,56
,Muhittin Sentürk,949402,,Defender,,Zonguldak,,,53
,Ismail Güney,949403,,Goalkeeper,,Giresun,,,57
,Ugur Aksu,949404,,Defender,,Giresun,,,56
,Sedat Erkan,949405,,midfield,,Balıkesir,,,51
,Mehmet Büyükdemirel,949406,,Defender,,İzmir,,,59
,Hasan Yilmaz,949407,,attack,,Bursa,,,55
,Zeki Selcik,949418,,Defender,,Tekirdağ,,,55
,Engin Uluyol,949419,,midfield,,Ankara,,,57
,Ahmet Üner,949420,,midfield,,Çanakkale,,,47
,Abdullah Kocaaga,949421,,attack,,Balıkesir,,,50
,Levent Bozkurt,949445,,Defender,,İzmir,,,60
,Murat Ötre,949446,,midfield,,İstanbul,,,50
,Arif Istif,949447,,Defender,,Rize,,,53
,Hakan Yolbasi,949452,,Defender,,İzmir,,,60
,Fuat Kildis,949453,,attack,,İzmir,,,59
,Resul Kuzu,949454,,Defender,,Çanakkale,,,54
,Hakan Ökte,949455,,midfield,,Çanakkale,,,51
,Turgay Ari,949456,,midfield,,Denizli,,,50
,Hilmi Bozkurt,949463,,midfield,,İzmir,,,56
,Behcet Gültepe,949470,,Defender,,İzmir,,,59
,Feyzullah Timur,949487,,midfield,,İzmir,,,55
,Altinay Cetin,950065,,Goalkeeper,,Manisa,,,60
,Ahmet Uzun,950080,,Right-Back,,Trabzon,,,59
,Osman Karadeniz,950114,,Centre-Forward,,Samsun,,,60
,Ali Ihsan Uysal,950115,,Defender,,Denizli,,,61
,Müslüm Gülhan,950116,,Defender,,Erzincan,,,57
,Ogün Haktanir,950168,,attack,,İzmir,,,55
,Levent Avci,950383,,attack,,İstanbul,,,56
,Ayhan Kaya,950430,,attack,,Hatay,,,56
,Cemal Özarslan,950432,,attack,,Erzurum,,,55
,Muhammet Mentese,950450,,attack,,Trabzon,,,53
,Ali Nihat Cinar,950451,,midfield,,Rize,,,59
,Mustafa Koca,950452,,midfield,,Adana,,,57
,Bülent Kaya,950563,,Left Winger,,Hatay,,,59
,Yüksel Coskun,950611,,Attacking Midfield,,Manisa,,,62
,Riyad Aslan,950612,,Right Winger,,Hatay,,,61
,Ahmet Lülü,950619,,Goalkeeper,,Mersin,,,70
,Mustafa Cürük,950621,,attack,,Adana,,,
,Süreyya Tomak,950648,,Centre-Back,,Hatay,,,55
,Furkan Yasin Cevik,950770,https://img.a.transfermarkt.technology/portrait/big/950770-1659264890.png,Goalkeeper,Cankaya FK,Adana,187,25000,20
20,Berk Tosun,950774,,Defensive Midfield,Balikesirspor,Bursa,,,20
48,Hüseyin Eskol,950777,https://img.a.transfermarkt.technology/portrait/big/950777-1658747615.jpg,Right-Back,Edirnespor,Muğla,173,25000,20
,Esen Yilanli,950778,https://img.a.transfermarkt.technology/portrait/big/950778-1662849338.png,Centre-Forward,Büyükcekmece Tepecik Spor,Bursa,,,19
,Cengiz Önbas,950795,,attack,,Çorum,,,55
,Hakan Elmasli,950802,,attack,,İstanbul,,,51
,Tahsin Tam,950841,,Defender,,Bursa,,,53
,Semih Aslan,950884,,Defender,,İstanbul,,,63
,Ozan Istahli,950958,,attack,,Aydın,,,49
,Muharrem Karaman,950983,,Centre-Forward,,Sakarya,,,66
,Feridun Kirda,951023,,Defender,,Zonguldak,,,59
,Nizamettin Tatar,951024,,Defender,,Van,,,60
,Celalettin Bektas,951025,,Defender,,Trabzon,,,56
,Ibrahim Sahin,951026,,midfield,,Çorum,,,58
,Kaan Gür,951031,,midfield,,Ankara,,,53
,Remezan Öztürk,951069,,midfield,,Zonguldak,,,55
,Cemal Zaza,951189,,Right Winger,,Gümüşhane,,,55
,Arif Göral,951285,,midfield,,Giresun,,,51
,Ali Osman Duruskan,951286,,attack,,Giresun,,,52
,Mustafa Kerim,951304,,Goalkeeper,,İstanbul,,,59
,Özcan Yamak,951305,,Defender,,Samsun,,,56
,Ali Özdemir,951306,,Defender,,Giresun,,,53
,Mustafa Aydin,951307,,attack,,Giresun,,,53
,Ismail Aydinli,951414,,Defender,,Amasya,,,50
,Fahri Denli,951449,,attack,,Gümüşhane,,,50
,Tuncay Mocan,951451,,Defender,,Ankara,,,50
,Seyman Genctürk,951461,,midfield,,Trabzon,,,48
35,Yunus Emre Kobya,951675,https://img.a.transfermarkt.technology/portrait/big/951675-1635779342.jpeg,Left Winger,Trabzonspor U19,Trabzon,,,18
,Harun Bayraktar,951718,,Sweeper,,Giresun,,,64
,Furkan Sarialioglu,951829,,Left-Back,,Trabzon,,,63
37,Yigit Efe Kapucu,951951,https://img.a.transfermarkt.technology/portrait/big/951951-1635832954.jpeg,Right Winger,Trabzonspor U19,Trabzon,,,18
,Enver Sarialioglu,951952,https://img.a.transfermarkt.technology/portrait/big/951952-1635833020.jpeg,Central Midfield,Istanbulspor U19,Trabzon,,,18
,Kaan Onaran,952014,https://img.a.transfermarkt.technology/portrait/big/952014-1659023917.jpeg,Defensive Midfield,Sivasspor U19,Antalya,,,18
,Zeki Saki,952088,https://img.a.transfermarkt.technology/portrait/big/952088-1648789008.png,Centre-Forward,Galatasaray SK U19,İstanbul,183,,18
,Emir Türkoglu,952092,,Centre-Back,Gaziantep FK U19,İstanbul,,,18
,Tahsin Cavusoglu,952131,,attack,,Giresun,,,52
,Erdal Denizli,952132,,Defender,,Ankara,,,61
,Halil Türkmen,952143,,Defender,,Yozgat,,,55
,Caner Baycan,952251,https://img.a.transfermarkt.technology/portrait/big/952251-1660677064.png,Attacking Midfield,Altay SK U19,İzmir,,,20
,Engin Aksu,952260,,attack,,Antalya,,,62
,Koray Bozkurt,952261,,Defender,,Ankara,,,62
,Mustafa Yilmazgil,952420,,Defender,,Kırşehir,,,55
,Sirzat Coktur,952431,,Centre-Back,,Siirt,,,54
,Aytekin Özpinar,952448,,attack,,Diyarbakır,,,55
,Cengiz Cakar,952449,,attack,,Adana,,,55
,Yilmaz Ayten,952450,,Defender,,Erzurum,,,55
,Cengiz Aykut Özcicek,952451,,midfield,,Siirt,,,56
6,Mehmet Kaan Gündüz,952553,https://img.a.transfermarkt.technology/portrait/big/952553-1661799404.png,Defensive Midfield,Malatya Arguvan Spor Kulübü,İstanbul,,,19
,Ergün Coban,952840,,midfield,,Ardahan,,,53
,Safak Sayin,952848,,attack,,Ankara,,,60
,Erden Yengec,952849,,Left-Back,,Ankara,,,62
,Temel Cayli,952851,,Centre-Back,,Zonguldak,,,60
,Orhan Dede,952861,,Defender,,Bingöl,,,59
,Orhan Özdogan,952933,,attack,,Ankara,,,60
,Hasan Terzi,952934,,Goalkeeper,,Bursa,,,59
,Orhan Doganer,953182,,attack,,Yozgat,,,53
,Abdüsselam Demirel,953187,,Sweeper,,Ankara,,,58
,Ayhan Özcan,953197,,midfield,,İstanbul,,,48
,Yilmaz Tatlidil,953198,,attack,,Kastamonu,,,49
63,Alihan Al,953249,https://img.a.transfermarkt.technology/portrait/big/953249-1663973086.png,Centre-Back,Göztepe,İzmir,,,17
,Mehmet Keskin,953317,,Right-Back,Giresunspor U19,Giresun,,,20
,Yücel Özkan,953578,,Defender,,İstanbul,,,56
,Süleyman Eminoglu,953730,,midfield,,Bursa,,,55
,Musa Öztürk,953731,,Defender,,Bursa,,,53
,Erdinc Bakir,953733,,Goalkeeper,,İstanbul,,,51
,Ahmet Bagcioglu,953734,,Defender,,Bursa,,,55
,Nihat Bayramoglu,953750,,midfield,,Bursa,,,53
,Sedat Bayraktar,953752,,Defender,,Bursa,,,54
,Yahya Sen,953769,,Defender,,Bursa,,,52
,Ertugrul Güc,953811,https://img.a.transfermarkt.technology/portrait/big/953811-1636649219.png,midfield,Firat Üniversitesi GSK,Elazığ,,,19
,Cemal Kavraz,953944,,Defender,,Ordu,,,51
,Adem Saglam,954041,,attack,,Samsun,,,62
,Hayrullah Yilmaz,954042,,midfield,,Samsun,,,53
,Nihat Soguk,954043,,Defender,,Samsun,,,57
,Adnan Öztekin,954044,,Goalkeeper,,Giresun,,,66
,Ali Habbazi,954150,,Goalkeeper,Fatih Karagümrük U19,İstanbul,,,18
,Mert Sariusta,954161,https://img.a.transfermarkt.technology/portrait/big/954161-1662805660.jpeg,Left-Back,Fatih Karagümrük U19,İstanbul,178,,18
,Sarp Yavrucu,954167,,Centre-Forward,Kasimpasa U19,İstanbul,,,17
,Cevdet Yildirim,954486,,Left-Back,,Samsun,,,56
,Naim Anustekin,954611,,Centre-Back,,Ankara,,,67
,Cabir Kardal,954628,,Goalkeeper,,Trabzon,,,48
,Yilmaz Makas,954630,,Defender,,Samsun,,,55
,Atakan Ugur,954759,,Centre-Forward,,Eskişehir,,,53
,Izzet Köktas,954936,,Defender,,Eskişehir,,,59
,Süleyman Kaya,954939,,attack,,Kütahya,,,53
,Metin Erimez,955124,,Goalkeeper,,Eskişehir,,,61
,Zekeriya Igdeli,955164,,attack,,Sivas,,,56
,Recep Göral,955165,,midfield,,Giresun,,,61
,Birol Yalcin,955166,,Defender,,Konya,,,53
,Ramazan Karakurt,955167,,Defender,,Konya,,,59
,Cemal Kalin,955168,,Defender,,Konya,,,59
,Ahmet Aksoy,955169,,Defender,,Konya,,,60
,Osman Kara,955194,,Goalkeeper,,Trabzon,,,54
,Hidayet Recber,955196,,Defender,,Konya,,,57
,Alpaslan Uysal,955289,,Goalkeeper,,Konya,,,50
,Ümit Subas,955310,,Defender,,Ankara,,,55
,Nihat Baran,955341,,midfield,,Kırıkkale,,,55
,Rojhat Saglam,955385,,Attacking Midfield,Boluspor U19,İstanbul,,,18
,Cengiz Savas,955476,,Defender,,Konya,,,53
,Ibrahim,955532,,attack,,Konya,,,
,Ahmet Ucar,955571,,midfield,,Ankara,,,55
,Batuhan Bayram,955881,,Centre-Back,,İzmir,180,10000,19
,Erkan Bayraktar,955897,,attack,,İstanbul,,,52
,Zafer Oysal,955916,,midfield,,İstanbul,,,53
37,Ahmet Özkaya,955932,https://img.a.transfermarkt.technology/portrait/big/955932-1663352432.png,Centre-Back,Eyüpspor,İstanbul,188,,17
,Mert Aktas,955935,https://img.a.transfermarkt.technology/portrait/big/955935-1637405084.jpg,Centre-Forward,Carsambaspor,Samsun,183,,19
,Murat Özcan,955968,,midfield,,İstanbul,,,51
,Serkan Losturoglu,956132,,Right Winger,Giresunspor U19,Giresun,181,,18
,Ayhan Cesur,956138,,midfield,,Ordu,,,52
,Birol Gezer,956363,,attack,,İstanbul,,,55
,Ibrahim Gencoglu,956364,,midfield,,İstanbul,,,57
,Necati Gökhan Karpuz,956413,https://img.a.transfermarkt.technology/portrait/big/956413-1658938854.jpg,Left Winger,Istanbul Basaksehir FK U19,İstanbul,180,,18
,Enes Aydin,956414,,Centre-Back,MKE Ankaragücü U19,İstanbul,,,18
83,Abbas Demir,956450,https://img.a.transfermarkt.technology/portrait/big/956450-1661884578.png,Right-Back,Bayrampasa Spor,Adana,,,20
,Emircan Atas,956451,,Centre-Back,Amasyaspor FK,Adana,188,,19
54,Baha Yetim,956457,https://img.a.transfermarkt.technology/portrait/big/956457-1661884927.png,Centre-Back,Bayrampasa Spor,Sakarya,188,,19
,Enes Erdem,956459,https://img.a.transfermarkt.technology/portrait/big/956459-1642687350.jpeg,Centre-Forward,Adana Demirspor U19,Adana,175,,18
78,Mahmut Ender Yilmaz,956460,https://img.a.transfermarkt.technology/portrait/big/956460-1661884824.png,Central Midfield,Bayrampasa Spor,Adana,170,,19
,Turgay Kaynak,956507,,Defender,,Samsun,,,65
3,Serhat Emirler,956652,https://img.a.transfermarkt.technology/portrait/big/956652-1662116815.jpg,Centre-Back,Inegölspor,Bursa,184,50000,19
,Mustafa Gedik,956668,,Goalkeeper,,Ankara,,,52
,Zekeriya Gözütok,956669,,Attacking Midfield,,Ankara,,,54
,Ali Özgür,956670,,attack,,Ankara,,,51
,Ozan Ozanoglu,956671,,attack,,Kastamonu,,,56
,Merter Tuncbilek,956672,,midfield,,Düzce,,,53
,Sezgin Turan,956673,,Defender,,Ankara,,,55
,Fikret Caglar,956674,,Centre-Back,,Kayseri,,,52
,Alparslan Isik,956675,,midfield,,Erzurum,,,59
,Semsettin Ciftci,956874,,midfield,,Muş,,,57
,Ayhan Hazar,956875,,attack,,Bingöl,,,54
,Mustafa Gecgil,956887,,Defender,,Diyarbakır,,,55
,Murat Bingöl,956888,,Defender,,Diyarbakır,,,56
,Abbas Öncü,956889,,Defender,,Diyarbakır,,,57
,Remzi Dogru,956890,,midfield,,Diyarbakır,,,52
,Saban Yalcin,956891,,midfield,,Ağrı,,,62
,Candemir Güngör,956894,,midfield,,Diyarbakır,,,57
,Haydar Kilic,956895,,attack,,Diyarbakır,,,54
,Mehmet Akinci,956896,,attack,,Diyarbakır,,,50
,Yilmaz Sever,956897,,midfield,,Diyarbakır,,,50
,Turan Yürük,956898,,midfield,,Diyarbakır,,,56
,Kenan Aydinak,956899,,Goalkeeper,,Diyarbakır,,,
,Hanifi Bicimli,956900,,Defender,,Diyarbakır,,,56
,Kenan Karademir,957290,https://img.a.transfermarkt.technology/portrait/big/957290-1637004257.jpg,Goalkeeper,Elbistan Spor,Kahramanmaraş,193,,20
,Ömer Erdogan,957291,https://img.a.transfermarkt.technology/portrait/big/957291-1637005870.jpg,Defensive Midfield,Dersim Spor,Mersin,188,,19
,Hasancan Nural,957332,,Attacking Midfield,Elbistan Spor,Mersin,182,,20
,Sahin Cigli,957333,https://img.a.transfermarkt.technology/portrait/big/957333-1637093986.jpg,Right Winger,Idmanyurdu 1925 Spor,Bitlis,178,,22
,Cevdet Uzunköprü,957345,,Defender,,Van,,,59
,Hüseyin Ökke,957365,,Goalkeeper,,Malatya,,,52
,Mutlu Yilmaz,957367,,Goalkeeper,,Şanlıurfa,,,60
,Fevzi Dargin,957379,,attack,,Van,,,51
,Sayim Senhalli,957395,,attack,,Giresun,,,51
,Yasar Tüfekci,957396,,attack,,Giresun,,,
,Gürol Yanik,957397,,Defender,,Giresun,,,52
,Natik Kiran,957398,,Defender,,Giresun,,,62
,Abdulkadir Yavuz,957399,,Defender,,Trabzon,,,57
,Yalcin Gürsoy,957400,,Defender,,Ordu,,,55
,Zeki Coskun,957401,,Defender,,Giresun,,,52
,Erol Karaagac,957402,,midfield,,Trabzon,,,51
,Fatih Özalp,957403,,midfield,,Ordu,,,52
,Ünsal Resuloglu,957404,,attack,,Giresun,,,51
,Mehmet Yildirim,957419,,midfield,,Trabzon,,,53
,Mustafa Bozdemir,957420,,Left Winger,,Van,,,60
,Mehmet Tugrul,957421,,attack,,Van,,,58
,Zafer Sahar,957422,,midfield,,Van,,,60
,Ramazan Kahramaner,957444,,Defender,,Diyarbakır,,,62
,Tuncay Yüzüak,957445,,midfield,,Muş,,,55
,Cemal Tosun,957446,,Goalkeeper,,Van,,,63
,Maksut Ünlü,957482,,attack,,İzmir,,,64
,Emircan Sönmez,957484,,Right-Back,Idmanyurdu 1925 Spor,Çorum,178,,20
,Metin Sengün,957485,,midfield,,Giresun,,,51
,Hakan Kara,957490,,midfield,,Trabzon,,,53
,Mehmet Can Göndüz,957721,,Right Winger,Amasyaspor FK,Bursa,,,18
,Suat Babaoglu,957763,,midfield,,Siirt,,,53
,Kenan Beyazyüz,957764,,Defender,,Samsun,,,59
